bus_id,vm_pu,va_degree,p_mw,q_mvar
337,0.9929615757685408,-77.84394859945331,56.46699898575025,0.0
338,0.9964744010479549,-72.98247423413164,0.0,0.0
339,0.994189970867543,-77.83101070619198,18.76744923651131,0.0
340,0.9984322302773235,-79.46588462874915,106.61500314923614,0.0
341,0.9835624833559748,-78.44084566841414,-0.11787599972012686,0.0
342,0.9999999999999999,-79.00287324939167,-20.55959960113978,-75.38520097732544
343,0.9754966896850801,-81.05663152180226,0.0,0.0
344,1.0,-71.27121047501886,-395.5396626255824,-164.96866273880005
345,0.9984296314540457,-74.17253593403082,-0.022324999947159085,0.0
346,0.9966128412723104,-72.91362310880552,0.0,0.0
347,0.9982776577051311,-71.40470587826314,-246.52404216542345,0.0
348,0.9999999999999999,-55.64348535978684,1301.3752422563339,-332.5201851129532
349,0.995516744571153,-44.63694714532368,51.18222529828199,0.0
350,1.0,-43.558357422126,-162.49600285272754,-58.72217357158661
351,0.9938077661144337,-37.16912799009266,13.989239998343692,0.0
352,1.0000000000000002,-50.07957988733125,153.91625103743718,-31.205681800842285
353,1.0,12.96565208739012,-251.8834805924489,-6.994531869888306
354,1.0,21.258822868448245,-290.385661912027,20.01567232608795
355,1.0000440367410903,-1.149129298803638,0.0,0.0
356,0.9999999999999999,-0.44676229292055614,-24.393493198273063,3.4477992057800293
357,0.9997265775224103,2.989646336612594,0.0,0.0
358,0.9997301322191844,2.9906685489640057,0.0,0.0
359,0.9999999999999999,-5.0228243445328875,0.0,0.0
360,0.9998328814726193,-5.559864711370036,0.0,0.0
361,0.9978341731682471,-40.67358983888176,0.0,0.0
362,0.9999999999999998,-37.24389596968972,53.67223555921373,-37.332411885261536
363,1.0000000000000002,-21.78029415507855,-78.83990297807759,15.448349356651306
364,0.9999999999999998,-21.653835079745992,-63.98052988793643,12.463415622711182
365,0.9999999999999999,-21.941679252385033,-14.052942761140002,2.779086470603943
366,1.0000000000000002,-37.83500500541971,94.40799138036527,-39.160704493522644
367,0.9963200279550833,-30.43785647489624,0.0,0.0
368,0.9999999999999998,-37.96006583914305,182.88706845582783,-48.47311580181122
369,0.9947284929205088,-22.763111422054333,83.19891414565063,0.0
370,0.9998121302187154,-18.686446511150674,6.198341315110156,0.0
371,1.0,-16.098345554769853,-68.97255129961559,12.169418096542358
372,1.0,-32.25285058074564,-19.392349057547108,-129.5584775209427
373,0.9865080486524536,-45.71809558050986,0.0,0.0
374,0.990312749752889,-48.39228631202411,0.0,0.0
375,0.9997120865961175,-9.30143790826896,-0.921564038064389,0.0
376,0.9998520085034739,-7.145105271444386,0.0,0.0
377,1.0006638171478106,-54.72039634659942,111.0378413016224,0.0
378,0.9981171988212344,-55.40675606495516,243.90838457710925,0.0
379,1.0,-79.74431302489634,313.0119202095593,-128.1145602464676
380,0.9915821362934378,-78.53482930295922,-0.017859999956272077,0.0
381,0.9926554492784153,-77.69306892087182,17.005962359020486,0.0
382,0.9921648217424922,-77.20446265142564,-0.14064749966928503,0.0
383,0.9920700605314927,-78.41257442880436,31.729003239081067,0.0
384,0.9821969594827116,-78.83316801010734,32.05278825397545,0.0
385,0.9653406773084857,-83.30399411368836,40.17173464951338,0.0
386,0.9733108262854899,-81.53502056724415,36.91115196864121,0.0
387,0.9948973743584525,-77.4459750041385,-0.3414236658572918,0.0
388,0.9982070096166308,-71.52204534126474,0.0,0.0
389,0.997914948377051,-56.227860223022184,62.6656458726211,0.0
390,0.9950652141342765,-52.48056392133634,19.208747522025078,0.0
